"IAC_ID","IAC_IID_TRIP_ID","IAC_IID_MATERIAL_CODE","IAC_IID_QUANTITY","IAC_IID_FUEL_UNIT","IAC_IID_PARTY_CODE","IAC_IID_PARTY_NAME","IAC_IID_VEHICLE_NO","IAC_IID_INVOICE_DATE","IAC_IID_SUPPLY_PLANT_CODE","IAC_IID_SUPPLY_PLANT","IAC_IID_SALESAREA_CODE","IAC_IID_DELIVERY_TYPE","IAC_IID_TRIP_STATUS","IAC_IID_TRIP_ACTUAL_START_TIME","IAC_IID_TRIP_ACTUAL_END_TIME","IAC_IID_TRIP_FORCE_CLOSED_TIME","IAC_IID_TRIP_DISTANCE","IAC_IID_VEHICLE_ID","IAC_IID_ROUTE_ID","IAC_IID_TRIP_ACTUAL_DISTANCE","IAC_DATA_FROM_TIME","IAC_DATA_TO_TIME","IAC_TMP_VEH_ID","IAC_TMP_LOC","IAC_TMP_IDLE_START_TIME","IAC_TMP_IDLE_END_TIME","IAC_TMP_TOTAL_STOPPAGE","IAC_TMP_MAX_STOPPAGE","IAC_TMP_TRIP_TIME","IAC_TMP_DRIVE_TIME","IAC_TMP_DISTANCE"
7441242,1964055,"56000","11","KL","0000270147","RAMKY INFRASTRUCTURE LIMITED","PB08BQ3186","2015-10-06 14:08:17","0681995758","1221","P82","DDP",2,"2015-10-06 17:01:34","2015-10-09 07:59:57",,,"4909","599027,599035",,"2015-10-06 17:01:34","2015-10-09 07:59:57","4909","Pathankot- -Toll;Pathankot,-Toll;Pathankot,Kathua-Jammu & Kashmir","2015-10-07 09:09:07","2015-10-07 11:04:13","39:14:18","13:08:21","60:26:39","21:12:22","441.5152893066406"
7441243,1964055,"56000","11","KL","0000270147","RAMKY INFRASTRUCTURE LIMITED","PB08BQ3186","2015-10-06 14:08:17","0681995758","1221","P82","DDP",2,"2015-10-06 17:01:34","2015-10-09 07:59:57",,,"4909","599027,599035",,"2015-10-06 17:01:34","2015-10-09 07:59:57","4909","Pathankot- Kathua-Jammu & Kashmir","2015-10-07 11:24:13","2015-10-07 12:10:16","39:14:18","13:08:21","60:26:39","21:12:22","441.5152893066406"
7441244,1964055,"56000","11","KL","0000270147","RAMKY INFRASTRUCTURE LIMITED","PB08BQ3186","2015-10-06 14:08:17","0681995758","1221","P82","DDP",2,"2015-10-06 17:01:34","2015-10-09 07:59:57",,,"4909","599027,599035",,"2015-10-06 17:01:34","2015-10-09 07:59:57","4909","Pathankot- Kathua-Jammu & Kashmir","2015-10-07 12:30:38","2015-10-07 12:31:43","39:14:18","13:08:21","60:26:39","21:12:22","441.5152893066406"
7441245,1964055,"56000","11","KL","0000270147","RAMKY INFRASTRUCTURE LIMITED","PB08BQ3186","2015-10-06 14:08:17","0681995758","1221","P82","DDP",2,"2015-10-06 17:01:34","2015-10-09 07:59:57",,,"4909","599027,599035",,"2015-10-06 17:01:34","2015-10-09 07:59:57","4909","Kathua- Kathua-Jammu & Kashmir","2015-10-07 13:06:11","2015-10-07 13:31:45","39:14:18","13:08:21","60:26:39","21:12:22","441.5152893066406"
7441246,1964055,"56000","11","KL","0000270147","RAMKY INFRASTRUCTURE LIMITED","PB08BQ3186","2015-10-06 14:08:17","0681995758","1221","P82","DDP",2,"2015-10-06 17:01:34","2015-10-09 07:59:57",,,"4909","599027,599035",,"2015-10-06 17:01:34","2015-10-09 07:59:57","4909","Samba- Jammu-Jammu & Kashmir","2015-10-07 15:12:51","2015-10-07 17:10:27","39:14:18","13:08:21","60:26:39","21:12:22","441.5152893066406"
7441247,1964055,"56000","11","KL","0000270147","RAMKY INFRASTRUCTURE LIMITED","PB08BQ3186","2015-10-06 14:08:17","0681995758","1221","P82","DDP",2,"2015-10-06 17:01:34","2015-10-09 07:59:57",,,"4909","599027,599035",,"2015-10-06 17:01:34","2015-10-09 07:59:57","4909","Jammu- Udhampur-Jammu & Kashmir","2015-10-07 19:00:03","2015-10-07 19:45:29","39:14:18","13:08:21","60:26:39","21:12:22","441.5152893066406"
7441248,1964055,"56000","11","KL","0000270147","RAMKY INFRASTRUCTURE LIMITED","PB08BQ3186","2015-10-06 14:08:17","0681995758","1221","P82","DDP",2,"2015-10-06 17:01:34","2015-10-09 07:59:57",,,"4909","599027,599035",,"2015-10-06 17:01:34","2015-10-09 07:59:57","4909","Jammu- Udhampur-Jammu & Kashmir","2015-10-07 20:29:54","2015-10-07 20:34:15","39:14:18","13:08:21","60:26:39","21:12:22","441.5152893066406"
7441249,1964055,"56000","11","KL","0000270147","RAMKY INFRASTRUCTURE LIMITED","PB08BQ3186","2015-10-06 14:08:17","0681995758","1221","P82","DDP",2,"2015-10-06 17:01:34","2015-10-09 07:59:57",,,"4909","599027,599035",,"2015-10-06 17:01:34","2015-10-09 07:59:57","4909","Chenani- Riasi-Jammu & Kashmir","2015-10-08 01:47:46","2015-10-08 05:27:51","39:14:18","13:08:21","60:26:39","21:12:22","441.5152893066406"
7441250,1964055,"56000","11","KL","0000270147","RAMKY INFRASTRUCTURE LIMITED","PB08BQ3186","2015-10-06 14:08:17","0681995758","1221","P82","DDP",2,"2015-10-06 17:01:34","2015-10-09 07:59:57",,,"4909","599027,599035",,"2015-10-06 17:01:34","2015-10-09 07:59:57","4909","Banihal- Anantnag-Jammu & Kashmir","2015-10-08 09:09:32","2015-10-08 09:11:40","39:14:18","13:08:21","60:26:39","21:12:22","441.5152893066406"
7441251,1964055,"56000","11","KL","0000270147","RAMKY INFRASTRUCTURE LIMITED","PB08BQ3186","2015-10-06 14:08:17","0681995758","1221","P82","DDP",2,"2015-10-06 17:01:34","2015-10-09 07:59:57",,,"4909","599027,599035",,"2015-10-06 17:01:34","2015-10-09 07:59:57","4909","Banihal- Anantnag-Jammu & Kashmir","2015-10-08 09:37:02","2015-10-08 09:38:41","39:14:18","13:08:21","60:26:39","21:12:22","441.5152893066406"
7441252,1964055,"56000","11","KL","0000270147","RAMKY INFRASTRUCTURE LIMITED","PB08BQ3186","2015-10-06 14:08:17","0681995758","1221","P82","DDP",2,"2015-10-06 17:01:34","2015-10-09 07:59:57",,,"4909","599027,599035",,"2015-10-06 17:01:34","2015-10-09 07:59:57","4909","Dooru- Anantnag-Jammu & Kashmir","2015-10-08 10:28:25","2015-10-08 16:23:15","39:14:18","13:08:21","60:26:39","21:12:22","441.5152893066406"
7441253,1964055,"56000","11","KL","0000270147","RAMKY INFRASTRUCTURE LIMITED","PB08BQ3186","2015-10-06 14:08:17","0681995758","1221","P82","DDP",2,"2015-10-06 17:01:34","2015-10-09 07:59:57",,,"4909","599027,599035",,"2015-10-06 17:01:34","2015-10-09 07:59:57","4909","Anantnag- -E-KASHMIR FILLING STN;Anantnag,-E-KASHMIR FILLING STN;Anantnag,Anantnag-Jammu & Kashmir","2015-10-08 18:06:41","2015-10-09 07:15:02","39:14:18","13:08:21","60:26:39","21:12:22","441.5152893066406"
7441254,1964055,"56000","11","KL","0000270147","RAMKY INFRASTRUCTURE LIMITED","PB08BQ3186","2015-10-06 14:08:17","0681995758","1221","P82","DDP",2,"2015-10-06 17:01:34","2015-10-09 07:59:57",,,"4909","599027,599035",,"2015-10-06 17:01:34","2015-10-09 07:59:57","4909","Shopian- Anantnag-Jammu & Kashmir","2015-10-09 07:50:39","2015-10-09 07:51:37","39:14:18","13:08:21","60:26:39","21:12:22","441.5152893066406"
7441387,1979697,"56000","11","KL","0000109637","NANDLAL & COMPANY-838","PB06C2346","2015-10-08 18:22:04","0682061873","1221","P16","DDP",2,"2015-10-08 18:59:59","2015-10-09 08:31:45",,,"2568","15056",,"2015-10-08 18:59:59","2015-10-09 08:31:45","2568","Dera Gopipur- Kangra-Himachal Pradesh","2015-10-08 22:11:47","2015-10-09 06:24:04","08:12:17","08:12:17","08:12:17","00:00:00","134.15989685058594"
7441430,1979358,"56000","7","KL","0000186623","BHAGIRATH FILLING STATION","UA08F9946","2015-10-08 16:19:39","0682059205","1528","U19","DDP",2,"2015-10-08 18:07:59","2015-10-09 08:37:57",,,"6451","116016",,"2015-10-08 18:07:59","2015-10-09 08:37:57","6451","Hardwar- Haridwar-Uttaranchal","2015-10-08 19:41:04","2015-10-08 19:46:22","03:54:41","03:07:52","08:47:21","04:52:40","178.10629272460938"
7441431,1979358,"56000","7","KL","0000186623","BHAGIRATH FILLING STATION","UA08F9946","2015-10-08 16:19:39","0682059205","1528","U19","DDP",2,"2015-10-08 18:07:59","2015-10-09 08:37:57",,,"6451","116016",,"2015-10-08 18:07:59","2015-10-09 08:37:57","6451","Narendra Nagar- Tehri Garhwal-Uttaranchal","2015-10-08 22:38:48","2015-10-09 01:46:40","03:54:41","03:07:52","08:47:21","04:52:40","178.10629272460938"
7441432,1979358,"56000","7","KL","0000186623","BHAGIRATH FILLING STATION","UA08F9946","2015-10-08 16:19:39","0682059205","1528","U19","DDP",2,"2015-10-08 18:07:59","2015-10-09 08:37:57",,,"6451","116016",,"2015-10-08 18:07:59","2015-10-09 08:37:57","6451","Narendra Nagar- Tehri Garhwal-Uttaranchal","2015-10-09 03:46:54","2015-10-09 04:28:25","03:54:41","03:07:52","08:47:21","04:52:40","178.10629272460938"
7441433,1979357,"18400","3","KL","0000186623","BHAGIRATH FILLING STATION","UA08F9946","2015-10-08 16:19:39","0682059205","1528","U19","DDP",2,"2015-10-08 18:07:59","2015-10-09 08:37:57",,,"6451","116016",,"2015-10-08 18:07:59","2015-10-09 08:37:57","6451","Hardwar- Haridwar-Uttaranchal","2015-10-08 19:41:04","2015-10-08 19:46:22","03:54:41","03:07:52","08:47:21","04:52:40","178.10629272460938"
7441434,1979357,"18400","3","KL","0000186623","BHAGIRATH FILLING STATION","UA08F9946","2015-10-08 16:19:39","0682059205","1528","U19","DDP",2,"2015-10-08 18:07:59","2015-10-09 08:37:57",,,"6451","116016",,"2015-10-08 18:07:59","2015-10-09 08:37:57","6451","Narendra Nagar- Tehri Garhwal-Uttaranchal","2015-10-08 22:38:48","2015-10-09 01:46:40","03:54:41","03:07:52","08:47:21","04:52:40","178.10629272460938"
7441435,1979357,"18400","3","KL","0000186623","BHAGIRATH FILLING STATION","UA08F9946","2015-10-08 16:19:39","0682059205","1528","U19","DDP",2,"2015-10-08 18:07:59","2015-10-09 08:37:57",,,"6451","116016",,"2015-10-08 18:07:59","2015-10-09 08:37:57","6451","Narendra Nagar- Tehri Garhwal-Uttaranchal","2015-10-09 03:46:54","2015-10-09 04:28:25","03:54:41","03:07:52","08:47:21","04:52:40","178.10629272460938"
7441451,1979051,"56000","12","KL","0000513672","UTTARANCHAL TPT-PAURI   C/P","UA07C9991","2015-10-08 15:41:59","0682057964","1528","U47","DDP",2,"2015-10-08 16:47:54","2015-10-09 08:29:38",,,"6355","116122",,"2015-10-08 16:47:54","2015-10-09 08:29:38","6355","Roorkee- Haridwar-Uttaranchal","2015-10-08 20:12:50","2015-10-09 06:41:28","10:53:07","10:28:38","11:08:11","00:15:04","79.7332992553711"
7441452,1979051,"56000","12","KL","0000513672","UTTARANCHAL TPT-PAURI   C/P","UA07C9991","2015-10-08 15:41:59","0682057964","1528","U47","DDP",2,"2015-10-08 16:47:54","2015-10-09 08:29:38",,,"6355","116122",,"2015-10-08 16:47:54","2015-10-09 08:29:38","6355","Roorkee- Haridwar-Uttaranchal","2015-10-09 06:56:32","2015-10-09 07:21:01","10:53:07","10:28:38","11:08:11","00:15:04","79.7332992553711"
7441615,1979595,"56000","18","KL","0000500398","NORTHERN RAILWAY HQ - RATE CONTRACT","DL1GC5626","2015-10-08 17:21:35","0682061044","1126","D00","DDP",2,"2015-10-08 17:41:59","2015-10-09 08:51:52",,,"1763116","602092",,"2015-10-08 17:41:59","2015-10-09 08:51:52","1763116","Delhi- Delhi-Delhi","2015-10-08 17:51:00","2015-10-09 08:02:42","14:11:42","14:11:42","14:11:42","00:00:00","17.300600051879883"
7441635,1979443,"56000","18","KL","0000500398","NORTHERN RAILWAY HQ - RATE CONTRACT","DL1GC5970","2015-10-08 16:40:06","0682059541","1126","D00","DDP",2,"2015-10-08 16:51:22","2015-10-09 08:42:26",,,"1763181","602092",,"2015-10-08 16:51:22","2015-10-09 08:42:26","1763181","Delhi- Delhi-Delhi","2015-10-08 16:51:22","2015-10-08 17:02:54","14:47:07","14:35:35","15:04:17","00:17:10","18.399999618530273"
7441636,1979443,"56000","18","KL","0000500398","NORTHERN RAILWAY HQ - RATE CONTRACT","DL1GC5970","2015-10-08 16:40:06","0682059541","1126","D00","DDP",2,"2015-10-08 16:51:22","2015-10-09 08:42:26",,,"1763181","602092",,"2015-10-08 16:51:22","2015-10-09 08:42:26","1763181","Delhi- Delhi-Delhi","2015-10-08 17:20:04","2015-10-09 07:55:39","14:47:07","14:35:35","15:04:17","00:17:10","18.399999618530273"
7441652,1979296,"56000","6","KL","0000216196","POOJA FILLING STATION","HP621277","2015-10-08 16:09:23","0682058910","1122","P35","DDP",2,"2015-10-08 16:41:30","2015-10-09 08:53:31",,,"2550","2227",,"2015-10-08 16:41:30","2015-10-09 08:53:31","2550","Dera Bassi- Patiala-Punjab","2015-10-08 18:32:53","2015-10-08 19:00:33","08:09:28","06:19:31","13:31:55","05:22:27","118.3324966430664"
7441653,1979296,"56000","6","KL","0000216196","POOJA FILLING STATION","HP621277","2015-10-08 16:09:23","0682058910","1122","P35","DDP",2,"2015-10-08 16:41:30","2015-10-09 08:53:31",,,"2550","2227",,"2015-10-08 16:41:30","2015-10-09 08:53:31","2550","Kasauli- Solan-Himachal Pradesh","2015-10-08 22:14:46","2015-10-08 22:59:17","08:09:28","06:19:31","13:31:55","05:22:27","118.3324966430664"
7441654,1979296,"56000","6","KL","0000216196","POOJA FILLING STATION","HP621277","2015-10-08 16:09:23","0682058910","1122","P35","DDP",2,"2015-10-08 16:41:30","2015-10-09 08:53:31",,,"2550","2227",,"2015-10-08 16:41:30","2015-10-09 08:53:31","2550",", Solan;-  Solan;Solan,Solan-Himachal Pradesh","2015-10-09 00:22:15","2015-10-09 06:41:46","08:09:28","06:19:31","13:31:55","05:22:27","118.3324966430664"
7441655,1979296,"56000","6","KL","0000216196","POOJA FILLING STATION","HP621277","2015-10-08 16:09:23","0682058910","1122","P35","DDP",2,"2015-10-08 16:41:30","2015-10-09 08:53:31",,,"2550","2227",,"2015-10-08 16:41:30","2015-10-09 08:53:31","2550","Solan- Solan-Himachal Pradesh","2015-10-09 07:01:09","2015-10-09 07:10:24","08:09:28","06:19:31","13:31:55","05:22:27","118.3324966430664"
7441656,1979296,"56000","6","KL","0000216196","POOJA FILLING STATION","HP621277","2015-10-08 16:09:23","0682058910","1122","P35","DDP",2,"2015-10-08 16:41:30","2015-10-09 08:53:31",,,"2550","2227",,"2015-10-08 16:41:30","2015-10-09 08:53:31","2550",", Orchaghat;-  Orchaghat;Solan,Solan-Himachal Pradesh","2015-10-09 07:36:17","2015-10-09 08:04:48","08:09:28","06:19:31","13:31:55","05:22:27","118.3324966430664"
7441659,1979295,"16400","5","KL","0000216196","POOJA FILLING STATION","HP621277","2015-10-08 16:09:23","0682058910","1122","P35","DDP",2,"2015-10-08 16:41:30","2015-10-09 08:53:31",,,"2550","2227",,"2015-10-08 16:41:30","2015-10-09 08:53:31","2550","Dera Bassi- Patiala-Punjab","2015-10-08 18:32:53","2015-10-08 19:00:33","08:09:28","06:19:31","13:31:55","05:22:27","118.3324966430664"
7441660,1979295,"16400","5","KL","0000216196","POOJA FILLING STATION","HP621277","2015-10-08 16:09:23","0682058910","1122","P35","DDP",2,"2015-10-08 16:41:30","2015-10-09 08:53:31",,,"2550","2227",,"2015-10-08 16:41:30","2015-10-09 08:53:31","2550","Kasauli- Solan-Himachal Pradesh","2015-10-08 22:14:46","2015-10-08 22:59:17","08:09:28","06:19:31","13:31:55","05:22:27","118.3324966430664"
7441661,1979295,"16400","5","KL","0000216196","POOJA FILLING STATION","HP621277","2015-10-08 16:09:23","0682058910","1122","P35","DDP",2,"2015-10-08 16:41:30","2015-10-09 08:53:31",,,"2550","2227",,"2015-10-08 16:41:30","2015-10-09 08:53:31","2550",", Solan;-  Solan;Solan,Solan-Himachal Pradesh","2015-10-09 00:22:15","2015-10-09 06:41:46","08:09:28","06:19:31","13:31:55","05:22:27","118.3324966430664"
7441662,1979295,"16400","5","KL","0000216196","POOJA FILLING STATION","HP621277","2015-10-08 16:09:23","0682058910","1122","P35","DDP",2,"2015-10-08 16:41:30","2015-10-09 08:53:31",,,"2550","2227",,"2015-10-08 16:41:30","2015-10-09 08:53:31","2550","Solan- Solan-Himachal Pradesh","2015-10-09 07:01:09","2015-10-09 07:10:24","08:09:28","06:19:31","13:31:55","05:22:27","118.3324966430664"
7441663,1979295,"16400","5","KL","0000216196","POOJA FILLING STATION","HP621277","2015-10-08 16:09:23","0682058910","1122","P35","DDP",2,"2015-10-08 16:41:30","2015-10-09 08:53:31",,,"2550","2227",,"2015-10-08 16:41:30","2015-10-09 08:53:31","2550",", Orchaghat;-  Orchaghat;Solan,Solan-Himachal Pradesh","2015-10-09 07:36:17","2015-10-09 08:04:48","08:09:28","06:19:31","13:31:55","05:22:27","118.3324966430664"
7441679,1979230,"58000","20","KL","0000505843","SOUTH WESTERN RAILWAY-RGC","KA07A7499","2015-10-08 16:08:11","0682058482","4341","K32","DDP",2,"2015-10-08 16:31:40","2015-10-09 08:49:03",,,"5898","6660",,"2015-10-08 16:31:40","2015-10-09 08:49:03","5898","Hubli- Dharwad-Karnataka","2015-10-08 17:27:49","2015-10-09 04:35:47","11:07:58","11:07:58","11:07:58","00:00:00","162.82420349121094"
7441832,1977067,"58000","4","KL","0000118149","JWALAMALINI OIL CENTRE","KA35D5455","2015-10-08 12:14:40","0682049292","4349","K20","DDP",2,"2015-10-08 16:13:44","2015-10-09 08:21:25",,,"5768","53049",,"2015-10-08 16:13:44","2015-10-09 08:21:25","5768","Arsikere- Hassan-Karnataka","2015-10-08 18:21:46","2015-10-08 18:33:34","06:26:45","05:39:24","11:31:07","05:04:22","260.9950866699219"
7441833,1977067,"58000","4","KL","0000118149","JWALAMALINI OIL CENTRE","KA35D5455","2015-10-08 12:14:40","0682049292","4349","K20","DDP",2,"2015-10-08 16:13:44","2015-10-09 08:21:25",,,"5768","53049",,"2015-10-08 16:13:44","2015-10-09 08:21:25","5768","Honnali- Davangere-Karnataka","2015-10-08 22:49:58","2015-10-08 23:25:31","06:26:45","05:39:24","11:31:07","05:04:22","260.9950866699219"
7441834,1977067,"58000","4","KL","0000118149","JWALAMALINI OIL CENTRE","KA35D5455","2015-10-08 12:14:40","0682049292","4349","K20","DDP",2,"2015-10-08 16:13:44","2015-10-09 08:21:25",,,"5768","53049",,"2015-10-08 16:13:44","2015-10-09 08:21:25","5768","Honnali- Davangere-Karnataka","2015-10-09 00:13:29","2015-10-09 05:52:53","06:26:45","05:39:24","11:31:07","05:04:22","260.9950866699219"
7441835,1972951,"56000","12","KL","0000150797","CHAUDHARI SERVICES","PB11AA8388","2015-10-07 17:24:54","0682033236","1222","P26","DDP",2,"2015-10-07 18:03:34","2015-10-09 09:25:48",,,"1665","1744",,"2015-10-07 18:03:34","2015-10-09 09:25:48","1665","Narwana- Jind-Haryana","2015-10-07 20:11:49","2015-10-07 20:37:20","36:32:45","36:7:14","37:6:32","00:33:46","55.439998626708984"
7441836,1972951,"56000","12","KL","0000150797","CHAUDHARI SERVICES","PB11AA8388","2015-10-07 17:24:54","0682033236","1222","P26","DDP",2,"2015-10-07 18:03:34","2015-10-09 09:25:48",,,"1665","1744",,"2015-10-07 18:03:34","2015-10-09 09:25:48","1665","Narwana- Jind-Haryana","2015-10-07 21:11:06","2015-10-09 09:18:21","36:32:45","36:7:14","37:6:32","00:33:46","55.439998626708984"
7441838,1977066,"16600","8","KL","0000118149","JWALAMALINI OIL CENTRE","KA35D5455","2015-10-08 12:14:40","0682049292","4349","K20","DDP",2,"2015-10-08 16:13:44","2015-10-09 08:21:25",,,"5768","53049",,"2015-10-08 16:13:44","2015-10-09 08:21:25","5768","Arsikere- Hassan-Karnataka","2015-10-08 18:21:46","2015-10-08 18:33:34","06:26:45","05:39:24","11:31:07","05:04:22","260.9950866699219"
7441839,1977066,"16600","8","KL","0000118149","JWALAMALINI OIL CENTRE","KA35D5455","2015-10-08 12:14:40","0682049292","4349","K20","DDP",2,"2015-10-08 16:13:44","2015-10-09 08:21:25",,,"5768","53049",,"2015-10-08 16:13:44","2015-10-09 08:21:25","5768","Honnali- Davangere-Karnataka","2015-10-08 22:49:58","2015-10-08 23:25:31","06:26:45","05:39:24","11:31:07","05:04:22","260.9950866699219"
7441840,1977066,"16600","8","KL","0000118149","JWALAMALINI OIL CENTRE","KA35D5455","2015-10-08 12:14:40","0682049292","4349","K20","DDP",2,"2015-10-08 16:13:44","2015-10-09 08:21:25",,,"5768","53049",,"2015-10-08 16:13:44","2015-10-09 08:21:25","5768","Honnali- Davangere-Karnataka","2015-10-09 00:13:29","2015-10-09 05:52:53","06:26:45","05:39:24","11:31:07","05:04:22","260.9950866699219"
7441973,1979945,"58000","12","KL","0000186441","KAMLA MOTOR&ENGG.WORKS","UP53BT2261","2015-10-09 07:39:35","0682066106","1442","Z23","DDP",2,"2015-10-09 08:32:56","2015-10-09 09:47:58",,,"831","11098",,"2015-10-09 08:32:56","2015-10-09 09:47:58","831","Chauri Chaura- Gorakhpur-Uttar Pradesh","2015-10-09 09:01:26","2015-10-09 09:07:25","00:05:59","0:5:59","00:05:59","00:00:00","42.099998474121094"
7441996,1979929,"17400","12","KL","0000190058","HARE KRISHNA FUELS","DL1GB5800","2015-10-09 07:26:06","0682065778","1123","D03","DDP",2,"2015-10-09 07:45:46","2015-10-09 09:17:59",,,"1458","23153",,"2015-10-09 07:45:46","2015-10-09 09:17:59","1458",", Vasant Kunj;-  Vasant Kunj;Delhi,Delhi-Delhi","2015-10-09 08:43:24","2015-10-09 08:44:53","00:01:29","00:01:29","00:01:29","00:00:00","15.621700286865234"
7441997,1979914,"58000","12","KL","0000155202","HIRALALSHIVPRASAD (MANJHARIA)","UP58T4429","2015-10-09 07:16:36","0682065762","1442","Z23","DDP",2,"2015-10-09 07:51:18","2015-10-09 09:41:59",,,"515","11073",,"2015-10-09 07:51:18","2015-10-09 09:41:59","515",", Murena;-  Murena;Chauri Chaura,Gorakhpur-Uttar Pradesh","2015-10-09 08:10:18","2015-10-09 08:21:03","00:10:45","0:10:45","00:10:45","00:00:00","78.41020202636719"
7442392,1980757,"56000","12","KL","0000122804","MANGAL PETRO","DL1GB7584","2015-10-09 09:48:16","0682069289","1126","D01","DDP",2,"2015-10-09 10:01:45","2015-10-09 10:33:55",,,"1469","601808",,"2015-10-09 10:01:45","2015-10-09 10:33:55","1469","Delhi- Delhi-Delhi","2015-10-09 10:01:45","2015-10-09 10:03:16","00:03:01","00:01:31","00:03:31","00:00:30","12.359999656677246"
7442393,1980757,"56000","12","KL","0000122804","MANGAL PETRO","DL1GB7584","2015-10-09 09:48:16","0682069289","1126","D01","DDP",2,"2015-10-09 10:01:45","2015-10-09 10:33:55",,,"1469","601808",,"2015-10-09 10:01:45","2015-10-09 10:33:55","1469","Delhi- Delhi-Delhi","2015-10-09 10:03:46","2015-10-09 10:05:16","00:03:01","00:01:31","00:03:31","00:00:30","12.359999656677246"
7442528,1973032,"56000","11","KL","0000256935","MAX INFRA (I) LTD REASI","PB08BW9886","2015-10-07 17:59:57","0682033985","1221","P81","DDP",2,"2015-10-07 21:05:43","2015-10-09 10:47:59",,,"4139","20441",,"2015-10-07 21:05:43","2015-10-09 10:47:59","4139","Pathankot- Gurdaspur-Punjab","2015-10-07 22:56:26","2015-10-07 23:18:20","26:0:23","09:54:16","35:28:41","09:28:18","288.4775085449219"
7442529,1973032,"56000","11","KL","0000256935","MAX INFRA (I) LTD REASI","PB08BW9886","2015-10-07 17:59:57","0682033985","1221","P81","DDP",2,"2015-10-07 21:05:43","2015-10-09 10:47:59",,,"4139","20441",,"2015-10-07 21:05:43","2015-10-09 10:47:59","4139","Pathankot- Kathua-Jammu & Kashmir","2015-10-08 00:31:09","2015-10-08 01:34:56","26:0:23","09:54:16","35:28:41","09:28:18","288.4775085449219"
7442530,1973032,"56000","11","KL","0000256935","MAX INFRA (I) LTD REASI","PB08BW9886","2015-10-07 17:59:57","0682033985","1221","P81","DDP",2,"2015-10-07 21:05:43","2015-10-09 10:47:59",,,"4139","20441",,"2015-10-07 21:05:43","2015-10-09 10:47:59","4139","Pathankot- -Toll;Pathankot,-Toll;Pathankot,Kathua-Jammu & Kashmir","2015-10-08 01:52:28","2015-10-08 06:27:50","26:0:23","09:54:16","35:28:41","09:28:18","288.4775085449219"
7442531,1973032,"56000","11","KL","0000256935","MAX INFRA (I) LTD REASI","PB08BW9886","2015-10-07 17:59:57","0682033985","1221","P81","DDP",2,"2015-10-07 21:05:43","2015-10-09 10:47:59",,,"4139","20441",,"2015-10-07 21:05:43","2015-10-09 10:47:59","4139","Pathankot- -Toll;Pathankot,-Toll;Pathankot,Kathua-Jammu & Kashmir","2015-10-08 07:18:03","2015-10-08 10:44:07","26:0:23","09:54:16","35:28:41","09:28:18","288.4775085449219"
7442532,1973032,"56000","11","KL","0000256935","MAX INFRA (I) LTD REASI","PB08BW9886","2015-10-07 17:59:57","0682033985","1221","P81","DDP",2,"2015-10-07 21:05:43","2015-10-09 10:47:59",,,"4139","20441",,"2015-10-07 21:05:43","2015-10-09 10:47:59","4139","Pathankot- Kathua-Jammu & Kashmir","2015-10-08 11:04:12","2015-10-08 11:08:45","26:0:23","09:54:16","35:28:41","09:28:18","288.4775085449219"
7442533,1973032,"56000","11","KL","0000256935","MAX INFRA (I) LTD REASI","PB08BW9886","2015-10-07 17:59:57","0682033985","1221","P81","DDP",2,"2015-10-07 21:05:43","2015-10-09 10:47:59",,,"4139","20441",,"2015-10-07 21:05:43","2015-10-09 10:47:59","4139","Pathankot- Kathua-Jammu & Kashmir","2015-10-08 11:27:00","2015-10-08 11:44:34","26:0:23","09:54:16","35:28:41","09:28:18","288.4775085449219"
7442534,1973032,"56000","11","KL","0000256935","MAX INFRA (I) LTD REASI","PB08BW9886","2015-10-07 17:59:57","0682033985","1221","P81","DDP",2,"2015-10-07 21:05:43","2015-10-09 10:47:59",,,"4139","20441",,"2015-10-07 21:05:43","2015-10-09 10:47:59","4139","Samba- Jammu-Jammu & Kashmir","2015-10-08 13:30:06","2015-10-08 17:38:12","26:0:23","09:54:16","35:28:41","09:28:18","288.4775085449219"
7442535,1973032,"56000","11","KL","0000256935","MAX INFRA (I) LTD REASI","PB08BW9886","2015-10-07 17:59:57","0682033985","1221","P81","DDP",2,"2015-10-07 21:05:43","2015-10-09 10:47:59",,,"4139","20441",,"2015-10-07 21:05:43","2015-10-09 10:47:59","4139","Samba- Jammu-Jammu & Kashmir","2015-10-08 18:04:33","2015-10-09 03:58:49","26:0:23","09:54:16","35:28:41","09:28:18","288.4775085449219"
7442536,1973032,"56000","11","KL","0000256935","MAX INFRA (I) LTD REASI","PB08BW9886","2015-10-07 17:59:57","0682033985","1221","P81","DDP",2,"2015-10-07 21:05:43","2015-10-09 10:47:59",,,"4139","20441",,"2015-10-07 21:05:43","2015-10-09 10:47:59","4139","Jammu- Riasi-Jammu & Kashmir","2015-10-09 08:16:20","2015-10-09 10:25:07","26:0:23","09:54:16","35:28:41","09:28:18","288.4775085449219"
7442631,1980756,"56000","12","KL","0000153696","NEW AGRA SERVICE STATION","UP80BT1503","2015-10-09 09:47:22","0682069192","1527","U75","DDP",2,"2015-10-09 10:07:55","2015-10-09 10:49:47",,,"4103","601934",,"2015-10-09 10:07:55","2015-10-09 10:49:47","4103","Agra- Agra-Uttar Pradesh","2015-10-09 10:29:42","2015-10-09 10:30:31","00:05:35","00:01:24","00:10:27","00:04:52","19.800600051879883"
