"IAC_ID","IAC_IID_TRIP_ID","IAC_IID_MATERIAL_CODE","IAC_IID_QUANTITY","IAC_IID_FUEL_UNIT","IAC_IID_PARTY_CODE","IAC_IID_PARTY_NAME","IAC_IID_VEHICLE_NO","IAC_IID_INVOICE_DATE","IAC_IID_SUPPLY_PLANT_CODE","IAC_IID_SUPPLY_PLANT","IAC_IID_SALESAREA_CODE","IAC_IID_DELIVERY_TYPE","IAC_IID_TRIP_STATUS","IAC_IID_TRIP_ACTUAL_START_TIME","IAC_IID_TRIP_ACTUAL_END_TIME","IAC_IID_TRIP_FORCE_CLOSED_TIME","IAC_IID_TRIP_DISTANCE","IAC_IID_VEHICLE_ID","IAC_IID_ROUTE_ID","IAC_IID_TRIP_ACTUAL_DISTANCE","IAC_DATA_FROM_TIME","IAC_DATA_TO_TIME","IAC_TMP_VEH_ID","IAC_TMP_LOC","IAC_TMP_IDLE_START_TIME","IAC_TMP_IDLE_END_TIME","IAC_TMP_TOTAL_STOPPAGE","IAC_TMP_MAX_STOPPAGE","IAC_TMP_TRIP_TIME","IAC_TMP_DRIVE_TIME","IAC_TMP_DISTANCE"
7435231,1970606,"16600","12","KL","0000198595","UTKARSH KISAN SEWA KENDRA","UP32AN3626","2015-10-07 14:23:44","0682024516","1426","U24","DDP",2,"2015-10-07 16:59:39","2015-10-08 17:42:56",,,"214","9330",,"2015-10-07 16:59:39","2015-10-08 17:42:56","214","Lucknow-Lucknow-Uttar Pradesh","2015-10-07 17:10:12","2015-10-07 17:15:09","22:20:06","11:52:9","24:31:48","02:11:42","71.93209838867188"
7435232,1970606,"16600","12","KL","0000198595","UTKARSH KISAN SEWA KENDRA","UP32AN3626","2015-10-07 14:23:44","0682024516","1426","U24","DDP",2,"2015-10-07 16:59:39","2015-10-08 17:42:56",,,"214","9330",,"2015-10-07 16:59:39","2015-10-08 17:42:56","214","Bakshi Ka Talab- Lucknow-Uttar Pradesh","2015-10-08 09:44:36","2015-10-08 09:46:40","22:20:06","11:52:9","24:31:48","02:11:42","71.93209838867188"
7435233,1970606,"16600","12","KL","0000198595","UTKARSH KISAN SEWA KENDRA","UP32AN3626","2015-10-07 14:23:44","0682024516","1426","U24","DDP",2,"2015-10-07 16:59:39","2015-10-08 17:42:56",,,"214","9330",,"2015-10-07 16:59:39","2015-10-08 17:42:56","214","Lucknow- Lucknow-Uttar Pradesh","2015-10-07 19:26:36","2015-10-08 07:18:45","22:20:06","11:52:9","24:31:48","02:11:42","71.93209838867188"
7435234,1970606,"16600","12","KL","0000198595","UTKARSH KISAN SEWA KENDRA","UP32AN3626","2015-10-07 14:23:44","0682024516","1426","U24","DDP",2,"2015-10-07 16:59:39","2015-10-08 17:42:56",,,"214","9330",,"2015-10-07 16:59:39","2015-10-08 17:42:56","214","Lucknow- Lucknow-Uttar Pradesh","2015-10-07 17:22:08","2015-10-07 18:31:24","22:20:06","11:52:9","24:31:48","02:11:42","71.93209838867188"
7435235,1970606,"16600","12","KL","0000198595","UTKARSH KISAN SEWA KENDRA","UP32AN3626","2015-10-07 14:23:44","0682024516","1426","U24","DDP",2,"2015-10-07 16:59:39","2015-10-08 17:42:56",,,"214","9330",,"2015-10-07 16:59:39","2015-10-08 17:42:56","214","Sidhauli- Sitapur-Uttar Pradesh","2015-10-08 10:42:38","2015-10-08 17:42:00","22:20:06","11:52:9","24:31:48","02:11:42","71.93209838867188"
7435236,1970606,"16600","12","KL","0000198595","UTKARSH KISAN SEWA KENDRA","UP32AN3626","2015-10-07 14:23:44","0682024516","1426","U24","DDP",2,"2015-10-07 16:59:39","2015-10-08 17:42:56",,,"214","9330",,"2015-10-07 16:59:39","2015-10-08 17:42:56","214","Bakshi Ka Talab-Lucknow-Uttar Pradesh","2015-10-08 07:32:33","2015-10-08 09:43:25","22:20:06","11:52:9","24:31:48","02:11:42","71.93209838867188"
7435237,1970606,"16600","12","KL","0000198595","UTKARSH KISAN SEWA KENDRA","UP32AN3626","2015-10-07 14:23:44","0682024516","1426","U24","DDP",2,"2015-10-07 16:59:39","2015-10-08 17:42:56",,,"214","9330",,"2015-10-07 16:59:39","2015-10-08 17:42:56","214","Bakshi Ka Talab- Lucknow-Uttar Pradesh","2015-10-07 19:05:54","2015-10-07 19:07:20","22:20:06","11:52:9","24:31:48","02:11:42","71.93209838867188"
7435259,1978858,"56000","18","KL","0000102096","LIBRA FILLING STATION","DL1GC2563","2015-10-08 15:28:04","0682057306","1126","D04","DDP",2,"2015-10-08 15:41:55","2015-10-08 17:05:51",,,"1366","601844",,"2015-10-08 15:41:55","2015-10-08 17:05:51","1366","Delhi- Delhi-Delhi","2015-10-08 15:41:22","2015-10-08 15:41:25","00:00:03","00:00:03","00:00:03","00:00:00","25.195100784301758"
7435266,1979499,"58000","8","KL","0000264046","SHIVADRI SERVICE STATIION","KA03D8024","2015-10-08 16:40:08","0682059917","4324","K25","DDP",2,"2015-10-08 17:02:51","2015-10-08 18:21:38",,,"5187","596002",,"2015-10-08 17:02:51","2015-10-08 18:21:38","5187","Sidlaghatta- Kolar-Karnataka","2015-10-08 18:18:17","2015-10-08 18:20:38","00:02:21","00:02:21","00:02:21","00:00:00","34.58440017700195"
7435267,1979498,"18600","4","KL","0000264046","SHIVADRI SERVICE STATIION","KA03D8024","2015-10-08 16:40:08","0682059917","4324","K25","DDP",2,"2015-10-08 17:02:51","2015-10-08 18:21:38",,,"5187","596002",,"2015-10-08 17:02:51","2015-10-08 18:21:38","5187","Sidlaghatta- Kolar-Karnataka","2015-10-08 18:18:17","2015-10-08 18:20:38","00:02:21","00:02:21","00:02:21","00:00:00","34.58440017700195"
7435268,1979407,"56000","13.5","KL","0000180790","RISAL PETRO","DL1GC5834","2015-10-08 16:29:36","0682059586","1126","D04","DDP",2,"2015-10-08 16:39:06","2015-10-08 18:11:35",,,"1763166","601771",,"2015-10-08 16:39:06","2015-10-08 18:11:35","1763166","Delhi- Delhi-Delhi","2015-10-08 16:39:06","2015-10-08 17:00:13","00:21:07","00:21:07","00:21:07","00:00:00","30.26110076904297"
7435269,1979406,"18400","4.5","KL","0000180790","RISAL PETRO","DL1GC5834","2015-10-08 16:29:36","0682059586","1126","D04","DDP",2,"2015-10-08 16:39:06","2015-10-08 18:11:35",,,"1763166","601771",,"2015-10-08 16:39:06","2015-10-08 18:11:35","1763166","Delhi- Delhi-Delhi","2015-10-08 16:39:06","2015-10-08 17:00:13","00:21:07","00:21:07","00:21:07","00:00:00","30.26110076904297"
7435274,1979426,"56000","12","KL","0000122811","SHRI GANESH FILLING STATION","PB31F6597","2015-10-08 16:24:15","0682059434","1222","P27","DDP",2,"2015-10-08 16:37:07","2015-10-08 18:03:56",,,"2707","587945",,"2015-10-08 16:37:07","2015-10-08 18:03:56","2707","Mansa- Mansa-Punjab","2015-10-08 17:43:24","2015-10-08 17:46:18","00:02:54","00:02:54","00:02:54","00:00:00","53.13420104980469"
7435280,1979362,"56000","18","KL","0000102120","SINGH SERVICE STATION","DL1GC0471","2015-10-08 16:20:13","0682059277","1126","D04","DDP",2,"2015-10-08 16:31:49","2015-10-08 18:11:56",,,"1492","599870",,"2015-10-08 16:31:49","2015-10-08 18:11:56","1492","Delhi- Delhi-Delhi","2015-10-08 16:31:19","2015-10-08 16:56:41","00:25:22","00:25:22","00:25:22","00:00:00","22.94969940185547"
7435313,1979305,"56000","9","KL","0000176048","SUPREME SERVICE STATION","UP37T2425","2015-10-08 16:09:58","0682058783","1541","U37","DDP",2,"2015-10-08 16:21:45","2015-10-08 18:21:36",,,"3018","104201,598430",,"2015-10-08 16:21:45","2015-10-08 18:21:36","3018","Meerut- Meerut-Uttar Pradesh","2015-10-08 16:21:15","2015-10-08 16:46:11","00:24:56","00:24:56","00:24:56","00:00:00","42.550201416015625"
7435314,1979304,"18400","3","KL","0000176048","SUPREME SERVICE STATION","UP37T2425","2015-10-08 16:09:58","0682058783","1541","U37","DDP",2,"2015-10-08 16:21:45","2015-10-08 18:21:36",,,"3018","104201,598430",,"2015-10-08 16:21:45","2015-10-08 18:21:36","3018","Meerut- Meerut-Uttar Pradesh","2015-10-08 16:21:15","2015-10-08 16:46:11","00:24:56","00:24:56","00:24:56","00:00:00","42.550201416015625"
7435338,1979075,"56000","12","KL","0000225406","SANDHU FUEL CENTRE-587","PB02AN9497","2015-10-08 15:46:12","0682057992","1221","P29","DDP",2,"2015-10-08 16:09:46","2015-10-08 18:23:32",,,"4222","3331",,"2015-10-08 16:09:46","2015-10-08 18:23:32","4222","Jalandhar - II- - II,- II,Jalandhar-Punjab","2015-10-08 16:27:01","2015-10-08 16:33:57","00:07:31","00:06:56","00:40:59","00:33:28","83.13040161132812"
7435339,1979075,"56000","12","KL","0000225406","SANDHU FUEL CENTRE-587","PB02AN9497","2015-10-08 15:46:12","0682057992","1221","P29","DDP",2,"2015-10-08 16:09:46","2015-10-08 18:23:32",,,"4222","3331",,"2015-10-08 16:09:46","2015-10-08 18:23:32","4222","Kapurthala- Amritsar-Punjab","2015-10-08 17:07:25","2015-10-08 17:08:00","00:07:31","00:06:56","00:40:59","00:33:28","83.13040161132812"
7435341,1979082,"58000","12","KL","0000171644","MANSHA FILLING STATION","UP67A8187","2015-10-08 15:43:32","0682058005","1424","UA4","DDP",2,"2015-10-08 17:21:57","2015-10-08 18:19:47",,,"1324","89209",,"2015-10-08 17:21:57","2015-10-08 18:19:47","1324","Varanasi- Varanasi-Uttar Pradesh","2015-10-08 17:46:16","2015-10-08 17:46:49","00:00:33","0:0:33","00:00:33","00:00:00","23.479999542236328"
7435342,1979081,"16600","8","KL","0000171644","MANSHA FILLING STATION","UP67A8187","2015-10-08 15:43:32","0682058005","1424","UA4","DDP",2,"2015-10-08 17:21:57","2015-10-08 18:19:47",,,"1324","89209",,"2015-10-08 17:21:57","2015-10-08 18:19:47","1324","Varanasi- Varanasi-Uttar Pradesh","2015-10-08 17:46:16","2015-10-08 17:46:49","00:00:33","0:0:33","00:00:33","00:00:00","23.479999542236328"
7435343,1979089,"56000","6","KL","0000154265","AVTAR FILLING STATION","UP17T2773","2015-10-08 15:43:19","0682057661","1544","U17","DDP",2,"2015-10-08 16:25:28","2015-10-08 18:01:29",,,"6192","92021",,"2015-10-08 16:25:28","2015-10-08 18:01:29","6192","Najibabad- Bijnor-Uttar Pradesh","2015-10-08 16:26:57","2015-10-08 16:29:38","00:25:00","00:08:24","00:43:30","00:18:30","39.43069839477539"
7435344,1979089,"56000","6","KL","0000154265","AVTAR FILLING STATION","UP17T2773","2015-10-08 15:43:19","0682057661","1544","U17","DDP",2,"2015-10-08 16:25:28","2015-10-08 18:01:29",,,"6192","92021",,"2015-10-08 16:25:28","2015-10-08 18:01:29","6192","Najibabad- Bijnor-Uttar Pradesh","2015-10-08 16:30:32","2015-10-08 16:31:14","00:25:00","00:08:24","00:43:30","00:18:30","39.43069839477539"
7435345,1979089,"56000","6","KL","0000154265","AVTAR FILLING STATION","UP17T2773","2015-10-08 15:43:19","0682057661","1544","U17","DDP",2,"2015-10-08 16:25:28","2015-10-08 18:01:29",,,"6192","92021",,"2015-10-08 16:25:28","2015-10-08 18:01:29","6192","Najibabad- Bijnor-Uttar Pradesh","2015-10-08 16:31:46","2015-10-08 16:34:59","00:25:00","00:08:24","00:43:30","00:18:30","39.43069839477539"
7435346,1979089,"56000","6","KL","0000154265","AVTAR FILLING STATION","UP17T2773","2015-10-08 15:43:19","0682057661","1544","U17","DDP",2,"2015-10-08 16:25:28","2015-10-08 18:01:29",,,"6192","92021",,"2015-10-08 16:25:28","2015-10-08 18:01:29","6192","Najibabad- Bijnor-Uttar Pradesh","2015-10-08 16:44:13","2015-10-08 16:45:36","00:25:00","00:08:24","00:43:30","00:18:30","39.43069839477539"
7435347,1979089,"56000","6","KL","0000154265","AVTAR FILLING STATION","UP17T2773","2015-10-08 15:43:19","0682057661","1544","U17","DDP",2,"2015-10-08 16:25:28","2015-10-08 18:01:29",,,"6192","92021",,"2015-10-08 16:25:28","2015-10-08 18:01:29","6192","Najibabad- Bijnor-Uttar Pradesh","2015-10-08 16:46:16","2015-10-08 16:54:40","00:25:00","00:08:24","00:43:30","00:18:30","39.43069839477539"
7435348,1979089,"56000","6","KL","0000154265","AVTAR FILLING STATION","UP17T2773","2015-10-08 15:43:19","0682057661","1544","U17","DDP",2,"2015-10-08 16:25:28","2015-10-08 18:01:29",,,"6192","92021",,"2015-10-08 16:25:28","2015-10-08 18:01:29","6192","Najibabad- Bijnor-Uttar Pradesh","2015-10-08 16:59:21","2015-10-08 17:07:18","00:25:00","00:08:24","00:43:30","00:18:30","39.43069839477539"
7435349,1979089,"56000","6","KL","0000154265","AVTAR FILLING STATION","UP17T2773","2015-10-08 15:43:19","0682057661","1544","U17","DDP",2,"2015-10-08 16:25:28","2015-10-08 18:01:29",,,"6192","92021",,"2015-10-08 16:25:28","2015-10-08 18:01:29","6192","Najibabad- Bijnor-Uttar Pradesh","2015-10-08 17:09:47","2015-10-08 17:10:27","00:25:00","00:08:24","00:43:30","00:18:30","39.43069839477539"
7435350,1979088,"18400","6","KL","0000154265","AVTAR FILLING STATION","UP17T2773","2015-10-08 15:43:19","0682057661","1544","U17","DDP",2,"2015-10-08 16:25:28","2015-10-08 18:01:29",,,"6192","92021",,"2015-10-08 16:25:28","2015-10-08 18:01:29","6192","Najibabad- Bijnor-Uttar Pradesh","2015-10-08 16:26:57","2015-10-08 16:29:38","00:25:00","00:08:24","00:43:30","00:18:30","39.43069839477539"
7435351,1979088,"18400","6","KL","0000154265","AVTAR FILLING STATION","UP17T2773","2015-10-08 15:43:19","0682057661","1544","U17","DDP",2,"2015-10-08 16:25:28","2015-10-08 18:01:29",,,"6192","92021",,"2015-10-08 16:25:28","2015-10-08 18:01:29","6192","Najibabad- Bijnor-Uttar Pradesh","2015-10-08 16:30:32","2015-10-08 16:31:14","00:25:00","00:08:24","00:43:30","00:18:30","39.43069839477539"
7435352,1979088,"18400","6","KL","0000154265","AVTAR FILLING STATION","UP17T2773","2015-10-08 15:43:19","0682057661","1544","U17","DDP",2,"2015-10-08 16:25:28","2015-10-08 18:01:29",,,"6192","92021",,"2015-10-08 16:25:28","2015-10-08 18:01:29","6192","Najibabad- Bijnor-Uttar Pradesh","2015-10-08 16:31:46","2015-10-08 16:34:59","00:25:00","00:08:24","00:43:30","00:18:30","39.43069839477539"
7435353,1979088,"18400","6","KL","0000154265","AVTAR FILLING STATION","UP17T2773","2015-10-08 15:43:19","0682057661","1544","U17","DDP",2,"2015-10-08 16:25:28","2015-10-08 18:01:29",,,"6192","92021",,"2015-10-08 16:25:28","2015-10-08 18:01:29","6192","Najibabad- Bijnor-Uttar Pradesh","2015-10-08 16:44:13","2015-10-08 16:45:36","00:25:00","00:08:24","00:43:30","00:18:30","39.43069839477539"
7435354,1979088,"18400","6","KL","0000154265","AVTAR FILLING STATION","UP17T2773","2015-10-08 15:43:19","0682057661","1544","U17","DDP",2,"2015-10-08 16:25:28","2015-10-08 18:01:29",,,"6192","92021",,"2015-10-08 16:25:28","2015-10-08 18:01:29","6192","Najibabad- Bijnor-Uttar Pradesh","2015-10-08 16:46:16","2015-10-08 16:54:40","00:25:00","00:08:24","00:43:30","00:18:30","39.43069839477539"
7435355,1979088,"18400","6","KL","0000154265","AVTAR FILLING STATION","UP17T2773","2015-10-08 15:43:19","0682057661","1544","U17","DDP",2,"2015-10-08 16:25:28","2015-10-08 18:01:29",,,"6192","92021",,"2015-10-08 16:25:28","2015-10-08 18:01:29","6192","Najibabad- Bijnor-Uttar Pradesh","2015-10-08 16:59:21","2015-10-08 17:07:18","00:25:00","00:08:24","00:43:30","00:18:30","39.43069839477539"
7435356,1979088,"18400","6","KL","0000154265","AVTAR FILLING STATION","UP17T2773","2015-10-08 15:43:19","0682057661","1544","U17","DDP",2,"2015-10-08 16:25:28","2015-10-08 18:01:29",,,"6192","92021",,"2015-10-08 16:25:28","2015-10-08 18:01:29","6192","Najibabad- Bijnor-Uttar Pradesh","2015-10-08 17:09:47","2015-10-08 17:10:27","00:25:00","00:08:24","00:43:30","00:18:30","39.43069839477539"
7435373,1979374,"58000","12","KL","0000154910","SARFARAJ SINGH R.K.SINGH,KATRA","UP42AT0746","2015-10-08 16:21:03","0682059285","1456","U07","DDP",2,"2015-10-08 17:51:38","2015-10-08 18:49:31",,,"849","46083",,"2015-10-08 17:51:38","2015-10-08 18:49:31","849","Tarabganj- Gonda-Uttar Pradesh","2015-10-08 18:38:09","2015-10-08 18:45:31","00:07:22","0:7:22","00:07:22","00:00:00","21.489999771118164"
7435374,1979224,"58000","13.5","KL","0000171318","SS BROTHERS","UP40T3412","2015-10-08 16:04:13","0682058583","1456","UL2","DDP",2,"2015-10-08 17:19:50","2015-10-08 18:49:51",,,"746","46094",,"2015-10-08 17:19:50","2015-10-08 18:49:51","746","Gonda- Gonda-Uttar Pradesh","2015-10-08 17:23:29","2015-10-08 17:42:49","00:19:20","0:19:20","00:19:20","00:00:00","45.500301361083984"
7435375,1979223,"18600","4.5","KL","0000171318","SS BROTHERS","UP40T3412","2015-10-08 16:04:13","0682058583","1456","UL2","DDP",2,"2015-10-08 17:19:50","2015-10-08 18:49:51",,,"746","46094",,"2015-10-08 17:19:50","2015-10-08 18:49:51","746","Gonda- Gonda-Uttar Pradesh","2015-10-08 17:23:29","2015-10-08 17:42:49","00:19:20","0:19:20","00:19:20","00:00:00","45.500301361083984"
7435382,1979134,"58000","6","KL","0000197041","RAI FILLING STATION","UP53BT2447","2015-10-08 15:54:54","0682058122","1442","Z24","DDP",2,"2015-10-08 17:19:49","2015-10-08 18:49:49",,,"751","11173",,"2015-10-08 17:19:49","2015-10-08 18:49:49","751","Kasya- Deoria-Uttar Pradesh","2015-10-08 17:54:57","2015-10-08 18:12:17","00:17:20","0:17:20","00:17:20","00:00:00","36.36000061035156"
7435383,1979133,"18600","6","KL","0000197041","RAI FILLING STATION","UP53BT2447","2015-10-08 15:54:54","0682058122","1442","Z24","DDP",2,"2015-10-08 17:19:49","2015-10-08 18:49:49",,,"751","11173",,"2015-10-08 17:19:49","2015-10-08 18:49:49","751","Kasya- Deoria-Uttar Pradesh","2015-10-08 17:54:57","2015-10-08 18:12:17","00:17:20","0:17:20","00:17:20","00:00:00","36.36000061035156"
7435387,1979156,"58000","12","KL","0000179369","CHHABRA BUS SERVICE STATION","UP94T0603","2015-10-08 15:53:07","0682058256","1449","U28","DDP",2,"2015-10-08 17:19:39","2015-10-08 18:32:46",,,"435","6023",,"2015-10-08 17:19:39","2015-10-08 18:32:46","435","Talbehat- Lalitpur-Uttar Pradesh","2015-10-08 17:47:29","2015-10-08 17:56:01","00:08:32","0:8:32","00:08:32","00:00:00","51.71099853515625"
7435396,1979040,"56000","20","KL","0000187047","WADHWA  FILLING STATION","HR654234","2015-10-08 15:43:09","0682057962","1121","D18","DDP",2,"2015-10-08 16:05:13","2015-10-08 18:25:52",,,"1865","102644",,"2015-10-08 16:05:13","2015-10-08 18:25:52","1865","Gharaunda- Karnal-Haryana","2015-10-08 16:42:24","2015-10-08 16:47:27","00:05:03","00:05:03","00:05:03","00:00:00","81.43000030517578"
7435400,1979026,"16600","12","KL","0000232471","CHANDA FILLNG STATION","UP66T2588","2015-10-08 15:40:31","0682057905","1424","UA4","DDP",2,"2015-10-08 17:19:49","2015-10-08 18:07:59",,,"623","6475",,"2015-10-08 17:19:49","2015-10-08 18:07:59","623","Mirzapur- Sant Ravidas Nagar-Uttar Pradesh","2015-10-08 17:20:07","2015-10-08 17:21:58","00:01:51","0:1:51","00:01:51","00:00:00","36.72999954223633"
7435436,1978874,"58000","12","KL","0000197004","RAJ HIGHWAY SERVICES","UP52F3063","2015-10-08 15:26:32","0682057341","1442","Z24","DDP",2,"2015-10-08 17:23:13","2015-10-08 18:27:56",,,"812","382",,"2015-10-08 17:23:13","2015-10-08 18:27:56","812","Tamkuhi Raj- Kushinagar-Uttar Pradesh","2015-10-08 18:16:04","2015-10-08 18:17:14","00:01:10","0:1:10","00:01:10","00:00:00","41.14080047607422"
7435442,1979667,"56000","6","KL","0000188740","YAMUNA AUTOMOBILES","UP80AF9132","2015-10-08 17:51:27","0682061680","1527","U75","DDP",2,"2015-10-08 18:11:54","2015-10-08 19:09:51",,,"3606","602094",,"2015-10-08 18:11:54","2015-10-08 19:09:51","3606","Agra- Agra-Uttar Pradesh","2015-10-08 18:54:42","2015-10-08 19:06:47","00:12:05","00:12:05","00:12:05","00:00:00","17.76020050048828"
7435443,1979666,"18400","6","KL","0000188740","YAMUNA AUTOMOBILES","UP80AF9132","2015-10-08 17:51:27","0682061680","1527","U75","DDP",2,"2015-10-08 18:11:54","2015-10-08 19:09:51",,,"3606","602094",,"2015-10-08 18:11:54","2015-10-08 19:09:51","3606","Agra- Agra-Uttar Pradesh","2015-10-08 18:54:42","2015-10-08 19:06:47","00:12:05","00:12:05","00:12:05","00:00:00","17.76020050048828"
7435452,1979586,"56000","6","KL","0000109200","GURU NANAK F/STN-92","PB08BE8386","2015-10-08 17:18:16","0682060954","1221","P25","DDP",2,"2015-10-08 17:41:40","2015-10-08 19:15:47",,,"3858","61213",,"2015-10-08 17:41:40","2015-10-08 19:15:47","3858","Nakodar- Jalandhar-Punjab","2015-10-08 18:31:19","2015-10-08 18:32:37","00:05:40","00:01:49","00:18:34","00:12:54","46.621498107910156"
7435453,1979586,"56000","6","KL","0000109200","GURU NANAK F/STN-92","PB08BE8386","2015-10-08 17:18:16","0682060954","1221","P25","DDP",2,"2015-10-08 17:41:40","2015-10-08 19:15:47",,,"3858","61213",,"2015-10-08 17:41:40","2015-10-08 19:15:47","3858","Nakodar- Jalandhar-Punjab","2015-10-08 18:33:52","2015-10-08 18:34:27","00:05:40","00:01:49","00:18:34","00:12:54","46.621498107910156"
7435454,1979586,"56000","6","KL","0000109200","GURU NANAK F/STN-92","PB08BE8386","2015-10-08 17:18:16","0682060954","1221","P25","DDP",2,"2015-10-08 17:41:40","2015-10-08 19:15:47",,,"3858","61213",,"2015-10-08 17:41:40","2015-10-08 19:15:47","3858","Nakodar- - HPCL;Nakodar,- HPCL;Nakodar,Jalandhar-Punjab","2015-10-08 18:38:24","2015-10-08 18:40:13","00:05:40","00:01:49","00:18:34","00:12:54","46.621498107910156"
7435455,1979586,"56000","6","KL","0000109200","GURU NANAK F/STN-92","PB08BE8386","2015-10-08 17:18:16","0682060954","1221","P25","DDP",2,"2015-10-08 17:41:40","2015-10-08 19:15:47",,,"3858","61213",,"2015-10-08 17:41:40","2015-10-08 19:15:47","3858","Nakodar- Jalandhar-Punjab","2015-10-08 18:42:39","2015-10-08 18:43:25","00:05:40","00:01:49","00:18:34","00:12:54","46.621498107910156"
7435456,1979586,"56000","6","KL","0000109200","GURU NANAK F/STN-92","PB08BE8386","2015-10-08 17:18:16","0682060954","1221","P25","DDP",2,"2015-10-08 17:41:40","2015-10-08 19:15:47",,,"3858","61213",,"2015-10-08 17:41:40","2015-10-08 19:15:47","3858","Nakodar- Jalandhar-Punjab","2015-10-08 18:48:41","2015-10-08 18:49:53","00:05:40","00:01:49","00:18:34","00:12:54","46.621498107910156"
7435459,1979585,"17400","6","KL","0000109200","GURU NANAK F/STN-92","PB08BE8386","2015-10-08 17:18:16","0682060954","1221","P25","DDP",2,"2015-10-08 17:41:40","2015-10-08 19:15:47",,,"3858","61213",,"2015-10-08 17:41:40","2015-10-08 19:15:47","3858","Nakodar- Jalandhar-Punjab","2015-10-08 18:31:19","2015-10-08 18:32:37","00:05:40","00:01:49","00:18:34","00:12:54","46.621498107910156"
7435460,1979585,"17400","6","KL","0000109200","GURU NANAK F/STN-92","PB08BE8386","2015-10-08 17:18:16","0682060954","1221","P25","DDP",2,"2015-10-08 17:41:40","2015-10-08 19:15:47",,,"3858","61213",,"2015-10-08 17:41:40","2015-10-08 19:15:47","3858","Nakodar- Jalandhar-Punjab","2015-10-08 18:33:52","2015-10-08 18:34:27","00:05:40","00:01:49","00:18:34","00:12:54","46.621498107910156"
7435461,1979585,"17400","6","KL","0000109200","GURU NANAK F/STN-92","PB08BE8386","2015-10-08 17:18:16","0682060954","1221","P25","DDP",2,"2015-10-08 17:41:40","2015-10-08 19:15:47",,,"3858","61213",,"2015-10-08 17:41:40","2015-10-08 19:15:47","3858","Nakodar- - HPCL;Nakodar,- HPCL;Nakodar,Jalandhar-Punjab","2015-10-08 18:38:24","2015-10-08 18:40:13","00:05:40","00:01:49","00:18:34","00:12:54","46.621498107910156"
7435462,1979585,"17400","6","KL","0000109200","GURU NANAK F/STN-92","PB08BE8386","2015-10-08 17:18:16","0682060954","1221","P25","DDP",2,"2015-10-08 17:41:40","2015-10-08 19:15:47",,,"3858","61213",,"2015-10-08 17:41:40","2015-10-08 19:15:47","3858","Nakodar- Jalandhar-Punjab","2015-10-08 18:42:39","2015-10-08 18:43:25","00:05:40","00:01:49","00:18:34","00:12:54","46.621498107910156"
7435463,1979585,"17400","6","KL","0000109200","GURU NANAK F/STN-92","PB08BE8386","2015-10-08 17:18:16","0682060954","1221","P25","DDP",2,"2015-10-08 17:41:40","2015-10-08 19:15:47",,,"3858","61213",,"2015-10-08 17:41:40","2015-10-08 19:15:47","3858","Nakodar- Jalandhar-Punjab","2015-10-08 18:48:41","2015-10-08 18:49:53","00:05:40","00:01:49","00:18:34","00:12:54","46.621498107910156"
7435466,1979524,"56000","12","KL","0000181119","PRATHAM FILLING STATION","UP78AT9154","2015-10-08 16:59:31","0682060216","1426","U22","DDP",2,"2015-10-08 18:04:52","2015-10-08 19:15:07",,,"205","600928",,"2015-10-08 18:04:52","2015-10-08 19:15:07","205","Lucknow-Lucknow-Uttar Pradesh","2015-10-08 18:20:04","2015-10-08 18:22:32","00:17:44","0:8:28","00:50:31","00:32:47","11.920000076293945"
7435467,1979524,"56000","12","KL","0000181119","PRATHAM FILLING STATION","UP78AT9154","2015-10-08 16:59:31","0682060216","1426","U22","DDP",2,"2015-10-08 18:04:52","2015-10-08 19:15:07",,,"205","600928",,"2015-10-08 18:04:52","2015-10-08 19:15:07","205","Lucknow- Lucknow-Uttar Pradesh","2015-10-08 19:07:07","2015-10-08 19:10:35","00:17:44","0:8:28","00:50:31","00:32:47","11.920000076293945"
7435468,1979524,"56000","12","KL","0000181119","PRATHAM FILLING STATION","UP78AT9154","2015-10-08 16:59:31","0682060216","1426","U22","DDP",2,"2015-10-08 18:04:52","2015-10-08 19:15:07",,,"205","600928",,"2015-10-08 18:04:52","2015-10-08 19:15:07","205","Lucknow- Lucknow-Uttar Pradesh","2015-10-08 18:29:04","2015-10-08 18:37:32","00:17:44","0:8:28","00:50:31","00:32:47","11.920000076293945"
7435469,1979524,"56000","12","KL","0000181119","PRATHAM FILLING STATION","UP78AT9154","2015-10-08 16:59:31","0682060216","1426","U22","DDP",2,"2015-10-08 18:04:52","2015-10-08 19:15:07",,,"205","600928",,"2015-10-08 18:04:52","2015-10-08 19:15:07","205","Lucknow- Lucknow-Uttar Pradesh","2015-10-08 18:54:05","2015-10-08 18:57:25","00:17:44","0:8:28","00:50:31","00:32:47","11.920000076293945"
7435476,1979504,"56000","12","KL","0000219927","SALASAR TECHNO ENGG. PVT LTD","UP21L9716","2015-10-08 16:42:11","0682059623","1541","U38","DDP",2,"2015-10-08 17:01:52","2015-10-08 18:55:54",,,"6302","21684",,"2015-10-08 17:01:52","2015-10-08 18:55:54","6302","Meerut- Meerut-Uttar Pradesh","2015-10-08 17:18:48","2015-10-08 17:24:48","00:06:00","00:06:00","00:06:00","00:00:00","40.160499572753906"
